Year,Timestep,EcoregionName,EcoregionIndex,ppt,min_airtemp,max_airtemp,std_ppt,std_temp,winddirection,windspeed,ndeposition,
1959, 5, MN100, 0, 12.52, 14.27, 28.38, 0.72, 0.27, 0, 0, -99, 
1959, 6, MN100, 0, 10.09, 19.46, 33.98, 0.71, 0.25, 0, 0, -99, 
1959, 7, MN100, 0, 10.31, 21.5, 36.39, 1.4, 0.32, 0, 0, -99, 
1959, 8, MN100, 0, 12.93, 22.43, 35.57, 1.61, 0.34, 0, 0, -99, 
1959, 9, MN100, 0, 10.55, 16.42, 28.61, 0.7, 0.28, 0, 0, -99, 
1959, 10, MN100, 0, 5.69, 9.67, 18.4, 0.28, 0.32, 0, 0, -99, 
1959, 11, MN100, 0, 3.08, -3.61, 7.36, 0.52, 0.57, 0, 0, -99, 
1959, 12, MN100, 0, 2.6, -1.28, 9.38, 0.31, 0.44, 0, 0, -99, 
1960, 1, MN100, 0, 2.84, -9.79, 3.21, 0.22, 0.52, 0, 0, -99, 
1960, 2, MN100, 0, 1.36, -8.81, 5.94, 0.05, 0.59, 0, 0, -99, 
1960, 3, MN100, 0, 1.62, -6.2, 8.15, 0.23, 0.64, 0, 0, -99, 
1960, 4, MN100, 0, 9.66, 7.43, 20.05, 1.15, 0.37, 0, 0, -99, 
1960, 5, MN100, 0, 11.09, 13.13, 28.35, 1.81, 0.43, 0, 0, -99, 
1960, 6, MN100, 0, 7.95, 17.46, 32.37, 0.71, 0.33, 0, 0, -99, 
1960, 7, MN100, 0, 10.56, 20.66, 36.49, 1.07, 0.38, 0, 0, -99, 
1960, 8, MN100, 0, 7.94, 22.21, 35.65, 1.43, 0.35, 0, 0, -99, 
1960, 9, MN100, 0, 7.43, 16.38, 29.64, 1.94, 0.38, 0, 0, -99, 
1960, 10, MN100, 0, 4.8, 10.21, 23.23, 0.91, 0.44, 0, 0, -99, 
1960, 11, MN100, 0, 4.24, 4.11, 13.09, 0.49, 0.41, 0, 0, -99, 
1960, 12, MN100, 0, 2.9, -8.51, 3.59, 0.46, 0.74, 0, 0, -99, 
1961, 1, MN100, 0, 1.59, -12.31, 1.85, 0.19, 0.72, 0, 0, -99, 
1961, 2, MN100, 0, 2.12, -4.17, 10.01, 0.19, 0.59, 0, 0, -99, 
1961, 3, MN100, 0, 3.47, 3.46, 15.31, 0.86, 0.42, 0, 0, -99, 
1961, 4, MN100, 0, 10.04, 5.58, 17.82, 1.04, 0.47, 0, 0, -99, 
1961, 5, MN100, 0, 7.87, 11.43, 28.43, 0.41, 0.36, 0, 0, -99, 
1961, 6, MN100, 0, 3.63, 18.25, 35.98, 0.37, 0.46, 0, 0, -99, 
1961, 7, MN100, 0, 11.11, 21.13, 36.01, 3.06, 0.43, 0, 0, -99, 
1961, 8, MN100, 0, 4.79, 20.91, 37.41, 1.49, 0.48, 0, 0, -99, 
1961, 9, MN100, 0, 13.84, 16.24, 28.71, 1.84, 0.53, 0, 0, -99, 
1961, 10, MN100, 0, 4.92, 10.96, 23.76, 0.56, 0.54, 0, 0, -99, 
1961, 11, MN100, 0, 3.21, 2.74, 12.31, 0.3, 0.45, 0, 0, -99, 
1961, 12, MN100, 0, 3.24, -6.13, 3.55, 0.2, 0.54, 0, 0, -99, 
1962, 1, MN100, 0, 2.62, -13.83, -0.41, 0.3, 0.73, 0, 0, -99, 
1962, 2, MN100, 0, 3.68, -10.51, 2.61, 0.2, 1.09, 0, 0, -99, 
1962, 3, MN100, 0, 1.66, 1.2, 12.07, 0.21, 0.45, 0, 0, -99, 
1962, 4, MN100, 0, 6.71, 5.34, 19.32, 0.39, 0.44, 0, 0, -99, 
1962, 5, MN100, 0, 13.39, 14.67, 28.56, 1.53, 0.33, 0, 0, -99, 
1962, 6, MN100, 0, 8.34, 17.87, 32.84, 1.08, 0.39, 0, 0, -99, 
1962, 7, MN100, 0, 12.68, 19.55, 33.53, 2.51, 0.43, 0, 0, -99, 
1962, 8, MN100, 0, 9.92, 19.89, 34.77, 0.73, 0.35, 0, 0, -99, 
1962, 9, MN100, 0, 8.32, 14.99, 28.07, 0.95, 0.41, 0, 0, -99, 
1962, 10, MN100, 0, 2.17, 11.06, 24.24, 0.24, 0.53, 0, 0, -99, 
1962, 11, MN100, 0, 1.68, 5.46, 14.62, 0.14, 0.36, 0, 0, -99, 
1962, 12, MN100, 0, 2.75, -6.42, 5.65, 0.42, 0.62, 0, 0, -99, 
1963, 1, MN100, 0, 1.33, -15.01, -3.15, 0.06, 0.64, 0, 0, -99, 
1963, 2, MN100, 0, 2.2, -12.07, 2.64, 0.22, 0.84, 0, 0, -99, 
1963, 3, MN100, 0, 4.75, -0.02, 14.62, 0.67, 0.57, 0, 0, -99, 
1963, 4, MN100, 0, 6.84, 7.53, 22.88, 0.96, 0.34, 0, 0, -99, 
1963, 5, MN100, 0, 9.65, 12.34, 27.16, 0.85, 0.52, 0, 0, -99, 
1963, 6, MN100, 0, 10.77, 19.75, 34.64, 1.46, 0.3, 0, 0, -99, 
1963, 7, MN100, 0, 11.57, 22.4, 36.76, 1.11, 0.34, 0, 0, -99, 
1963, 8, MN100, 0, 10.23, 19.37, 34.48, 1.05, 0.39, 0, 0, -99, 
1963, 9, MN100, 0, 6.65, 16.98, 30.55, 1.65, 0.3, 0, 0, -99, 
1963, 10, MN100, 0, 3.31, 14.34, 29.59, 0.6, 0.38, 0, 0, -99, 
1963, 11, MN100, 0, 4.46, 5.03, 15.67, 0.16, 0.62, 0, 0, -99, 
1963, 12, MN100, 0, 2.54, -10.19, 1.2, 0.23, 0.86, 0, 0, -99, 
1964, 1, MN100, 0, 2.37, -6.79, 6.57, 0.23, 0.88, 0, 0, -99, 
1964, 2, MN100, 0, 1.75, -8.59, 8.1, 0.15, 1.04, 0, 0, -99, 
1964, 3, MN100, 0, 2.72, -4.78, 10.07, 0.26, 0.81, 0, 0, -99, 
1964, 4, MN100, 0, 8.68, 6.87, 21.68, 0.43, 0.52, 0, 0, -99, 
1964, 5, MN100, 0, 11.28, 15.31, 30.71, 1.45, 0.38, 0, 0, -99, 
1964, 6, MN100, 0, 14.89, 17.98, 32.6, 1.35, 0.4, 0, 0, -99, 
1964, 7, MN100, 0, 4.71, 21.47, 37.69, 1.37, 0.53, 0, 0, -99, 
1964, 8, MN100, 0, 13.48, 18.74, 31.8, 1.99, 0.36, 0, 0, -99, 
1964, 9, MN100, 0, 11.41, 14.9, 27.54, 2.23, 0.49, 0, 0, -99, 
1964, 10, MN100, 0, 2.5, 9.45, 22.51, 0.46, 0.47, 0, 0, -99, 
1964, 11, MN100, 0, 3.8, 3.12, 13.3, 0.56, 0.66, 0, 0, -99, 
1964, 12, MN100, 0, 4.58, -10.96, 1.67, 0.77, 0.8, 0, 0, -99, 
1965, 1, MN100, 0, 2.28, -14.98, 0.82, 0.37, 0.76, 0, 0, -99, 
1965, 2, MN100, 0, 2.67, -13.97, 2.23, 0.56, 0.6, 0, 0, -99, 
1965, 3, MN100, 0, 6.85, -8.07, 7.46, 1.2, 0.76, 0, 0, -99, 
1965, 4, MN100, 0, 5.03, 7.54, 19.13, 0.55, 0.43, 0, 0, -99, 
1965, 5, MN100, 0, 10.99, 14.24, 28.47, 0.64, 0.49, 0, 0, -99, 
1965, 6, MN100, 0, 11.55, 17.16, 32.02, 1.38, 0.47, 0, 0, -99, 
1965, 7, MN100, 0, 8.5, 20.1, 33.98, 1.2, 0.35, 0, 0, -99, 
1965, 8, MN100, 0, 8.41, 18.85, 33.62, 1.6, 0.42, 0, 0, -99, 
1965, 9, MN100, 0, 17.66, 13.15, 23.43, 1.51, 0.4, 0, 0, -99, 
1965, 10, MN100, 0, 7.61, 11.05, 22.91, 0.85, 0.46, 0, 0, -99, 
1965, 11, MN100, 0, 8.84, 1.65, 11.95, 0.95, 0.63, 0, 0, -99, 
1965, 12, MN100, 0, 5.09, -1.19, 7.62, 0.26, 0.5, 0, 0, -99, 
1966, 1, MN100, 0, 2.98, -17.16, -3.25, 0.58, 1.02, 0, 0, -99, 
1966, 2, MN100, 0, 2.84, -10.19, 4.65, 0.09, 1.15, 0, 0, -99, 
1966, 3, MN100, 0, 6.91, 1.39, 13.81, 0.82, 0.45, 0, 0, -99, 
1966, 4, MN100, 0, 7.61, 6.54, 16.9, 0.68, 0.4, 0, 0, -99, 
1966, 5, MN100, 0, 4.9, 10.99, 25.94, 0.61, 0.44, 0, 0, -99, 
1966, 6, MN100, 0, 9.41, 19.09, 33.97, 2.11, 0.34, 0, 0, -99, 
1966, 7, MN100, 0, 8.39, 22.89, 37.65, 1.46, 0.39, 0, 0, -99, 
1966, 8, MN100, 0, 17.82, 19.98, 33.15, 1.5, 0.35, 0, 0, -99, 
1966, 9, MN100, 0, 3.33, 14.84, 29.51, 0.21, 0.39, 0, 0, -99, 
1966, 10, MN100, 0, 7.59, 9.19, 22.19, 0.65, 0.36, 0, 0, -99, 
1966, 11, MN100, 0, 2.84, 0.4, 10.53, 0.3, 0.65, 0, 0, -99, 
1966, 12, MN100, 0, 3.35, -7.17, 4.11, 0.42, 0.43, 0, 0, -99, 
1967, 1, MN100, 0, 4.68, -9.72, 3.08, 0.53, 0.67, 0, 0, -99, 
1967, 2, MN100, 0, 1.86, -15.37, 1.9, 0.25, 0.63, 0, 0, -99, 
1967, 3, MN100, 0, 3.47, -1.32, 12.46, 0.48, 0.49, 0, 0, -99, 
1967, 4, MN100, 0, 8.4, 6.53, 19.48, 0.47, 0.41, 0, 0, -99, 
1967, 5, MN100, 0, 4.23, 9.66, 25.25, 0.6, 0.48, 0, 0, -99, 
1967, 6, MN100, 0, 13.47, 18.59, 32.18, 1.47, 0.31, 0, 0, -99, 
1967, 7, MN100, 0, 7.93, 19.97, 34.94, 0.94, 0.39, 0, 0, -99, 
1967, 8, MN100, 0, 6.42, 18.39, 33.77, 0.66, 0.45, 0, 0, -99, 
1967, 9, MN100, 0, 4, 14.37, 30.92, 0.28, 0.68, 0, 0, -99, 
1967, 10, MN100, 0, 4.17, 9.38, 20.98, 0.55, 0.4, 0, 0, -99, 
1967, 11, MN100, 0, 2.15, 1.31, 10.77, 0.29, 0.51, 0, 0, -99, 
1967, 12, MN100, 0, 3.36, -5.35, 5.51, 0.25, 0.63, 0, 0, -99, 
1968, 1, MN100, 0, 2.55, -10.53, 2.71, 0.17, 0.57, 0, 0, -99, 
1968, 2, MN100, 0, 1.19, -10.87, 4.43, 0.08, 0.67, 0, 0, -99, 
1968, 3, MN100, 0, 5.18, 2.19, 16.74, 0.34, 0.53, 0, 0, -99, 
1968, 4, MN100, 0, 10.65, 7.97, 21.53, 2, 0.5, 0, 0, -99, 
1968, 5, MN100, 0, 7.49, 12.89, 25.87, 1.52, 0.27, 0, 0, -99, 
1968, 6, MN100, 0, 16.18, 18.21, 31.98, 0.77, 0.29, 0, 0, -99, 
1968, 7, MN100, 0, 9.13, 21.19, 34.46, 1.37, 0.36, 0, 0, -99, 
1968, 8, MN100, 0, 11.12, 20.02, 33.42, 3.04, 0.5, 0, 0, -99, 
1968, 9, MN100, 0, 10.76, 16.9, 29.12, 1.58, 0.41, 0, 0, -99, 
1968, 10, MN100, 0, 12.38, 12.27, 23.06, 1.93, 0.34, 0, 0, -99, 
1968, 11, MN100, 0, 2.22, 3.82, 12.01, 0.67, 0.35, 0, 0, -99, 
1968, 12, MN100, 0, 6.09, -7.09, 2.76, 0.72, 0.6, 0, 0, -99, 
1969, 1, MN100, 0, 8.08, -10.83, 0.36, 1, 0.61, 0, 0, -99, 
1969, 2, MN100, 0, 1.6, -7.28, 6.22, 0.18, 0.36, 0, 0, -99, 
1969, 3, MN100, 0, 1.43, -4.15, 11.03, 0.12, 0.45, 0, 0, -99, 
1969, 4, MN100, 0, 5.3, 8.55, 22.32, 0.79, 0.36, 0, 0, -99, 
1969, 5, MN100, 0, 9.93, 13.41, 28.38, 1.06, 0.36, 0, 0, -99, 
1969, 6, MN100, 0, 7.5, 15.28, 28.95, 0.94, 0.47, 0, 0, -99, 
1969, 7, MN100, 0, 11.59, 20.59, 35.08, 1.99, 0.38, 0, 0, -99, 
1969, 8, MN100, 0, 9.32, 21.34, 37.11, 1.65, 0.49, 0, 0, -99, 
1969, 9, MN100, 0, 11.41, 16.66, 29.09, 1.08, 0.46, 0, 0, -99, 
1969, 10, MN100, 0, 7.07, 9.18, 18.73, 2.3, 0.45, 0, 0, -99, 
1969, 11, MN100, 0, 3.58, 2.63, 12.52, 0.4, 0.51, 0, 0, -99, 
1969, 12, MN100, 0, 4.81, -3.15, 5.85, 0.66, 0.44, 0, 0, -99, 
1970, 1, MN100, 0, 2.1, -13.52, -0.76, 0.27, 0.6, 0, 0, -99, 
1970, 2, MN100, 0, 1.61, -10.47, 4.95, 0.19, 0.54, 0, 0, -99, 
1970, 3, MN100, 0, 3.24, -5.78, 10.57, 0.36, 0.62, 0, 0, -99, 
1970, 4, MN100, 0, 7.31, 7.23, 19.08, 0.88, 0.27, 0, 0, -99, 
1970, 5, MN100, 0, 7.8, 12.89, 25.37, 0.85, 0.44, 0, 0, -99, 
1970, 6, MN100, 0, 7.29, 19.9, 34.51, 2.01, 0.49, 0, 0, -99, 
1970, 7, MN100, 0, 7.54, 22.33, 37.86, 1.1, 0.48, 0, 0, -99, 
1970, 8, MN100, 0, 3.1, 20.18, 36.14, 0.39, 0.53, 0, 0, -99, 
1970, 9, MN100, 0, 6.48, 16.39, 29.27, 0.68, 0.39, 0, 0, -99, 
1970, 10, MN100, 0, 16.39, 11.58, 21.98, 1.48, 0.42, 0, 0, -99, 
1970, 11, MN100, 0, 6.83, 2.16, 10.91, 1.65, 0.42, 0, 0, -99, 
1970, 12, MN100, 0, 4.43, -8.53, 3.21, 0.42, 0.8, 0, 0, -99, 
1971, 1, MN100, 0, 2.99, -15.43, -2.62, 0.19, 0.6, 0, 0, -99, 
1971, 2, MN100, 0, 5.17, -8.47, 5.62, 0.66, 0.6, 0, 0, -99, 
1971, 3, MN100, 0, 4.28, -3.2, 10.62, 0.75, 0.59, 0, 0, -99, 
1971, 4, MN100, 0, 3.53, 6.88, 21.13, 0.42, 0.44, 0, 0, -99, 
1971, 5, MN100, 0, 8.21, 11.21, 27.55, 0.41, 0.37, 0, 0, -99, 
1971, 6, MN100, 0, 13.85, 20.22, 35.01, 0.87, 0.34, 0, 0, -99, 
1971, 7, MN100, 0, 8.77, 19.48, 33.54, 1.16, 0.35, 0, 0, -99, 
1971, 8, MN100, 0, 8.13, 18.7, 34.38, 2.25, 0.45, 0, 0, -99, 
1971, 9, MN100, 0, 9.36, 16.84, 29.95, 1.78, 0.39, 0, 0, -99, 
1971, 10, MN100, 0, 17.38, 12.99, 23.65, 0.7, 0.41, 0, 0, -99, 
1971, 11, MN100, 0, 5.96, 2.75, 11.22, 0.99, 0.53, 0, 0, -99, 
1971, 12, MN100, 0, 2.77, -6.8, 4.35, 0.25, 0.59, 0, 0, -99, 
1972, 1, MN100, 0, 3.59, -16.08, -1.7, 0.5, 0.57, 0, 0, -99, 
1972, 2, MN100, 0, 2.53, -12.03, 1.97, 0.26, 0.51, 0, 0, -99, 
1972, 3, MN100, 0, 3.76, -3.53, 9.51, 0.4, 0.42, 0, 0, -99, 
1972, 4, MN100, 0, 5.24, 5.79, 18.07, 0.79, 0.29, 0, 0, -99, 
1972, 5, MN100, 0, 6.77, 15.72, 31.24, 0.88, 0.28, 0, 0, -99, 
1972, 6, MN100, 0, 8.33, 17.92, 34.07, 0.75, 0.37, 0, 0, -99, 
1972, 7, MN100, 0, 16.75, 20.63, 33.59, 2.05, 0.32, 0, 0, -99, 
1972, 8, MN100, 0, 13.96, 20.75, 34.26, 1.83, 0.33, 0, 0, -99, 
1972, 9, MN100, 0, 10.77, 14.1, 27.23, 0.75, 0.49, 0, 0, -99, 
1972, 10, MN100, 0, 4.47, 9.16, 19.71, 0.22, 0.39, 0, 0, -99, 
1972, 11, MN100, 0, 3.1, 3.29, 9.92, 1.03, 0.41, 0, 0, -99, 
1972, 12, MN100, 0, 3.71, -9.8, 0.41, 0.41, 0.77, 0, 0, -99, 
1973, 1, MN100, 0, 2.19, -8.26, 4.97, 0.36, 0.49, 0, 0, -99, 
1973, 2, MN100, 0, 1.2, -6.97, 6.49, 0.08, 0.52, 0, 0, -99, 
1973, 3, MN100, 0, 3.14, 5.74, 16.65, 0.38, 0.37, 0, 0, -99, 
1973, 4, MN100, 0, 4.43, 7.29, 20.77, 0.36, 0.42, 0, 0, -99, 
1973, 5, MN100, 0, 9.61, 13.24, 27.29, 1.23, 0.35, 0, 0, -99, 
1973, 6, MN100, 0, 10.86, 19.22, 33.37, 1.16, 0.36, 0, 0, -99, 
1973, 7, MN100, 0, 12.25, 21.81, 35.24, 1.1, 0.27, 0, 0, -99, 
1973, 8, MN100, 0, 11.35, 23.01, 35.44, 1.28, 0.34, 0, 0, -99, 
1973, 9, MN100, 0, 10.42, 15.38, 28.26, 0.97, 0.41, 0, 0, -99, 
1973, 10, MN100, 0, 11.83, 13.22, 24.56, 1.71, 0.32, 0, 0, -99, 
1973, 11, MN100, 0, 3.5, 3.1, 11.41, 0.29, 0.43, 0, 0, -99, 
1973, 12, MN100, 0, 2.68, -6.46, 3.43, 0.21, 0.51, 0, 0, -99, 
1974, 1, MN100, 0, 2.35, -11.6, 0.92, 0.3, 0.6, 0, 0, -99, 
1974, 2, MN100, 0, 1.99, -10.19, 5.82, 0.25, 0.36, 0, 0, -99, 
1974, 3, MN100, 0, 3.27, -2.22, 9.83, 0.46, 0.71, 0, 0, -99, 
1974, 4, MN100, 0, 6.76, 7.32, 21.04, 0.57, 0.27, 0, 0, -99, 
1974, 5, MN100, 0, 11.36, 12.29, 24.9, 0.82, 0.29, 0, 0, -99, 
1974, 6, MN100, 0, 8.09, 17.91, 33.44, 1.2, 0.46, 0, 0, -99, 
1974, 7, MN100, 0, 11.79, 23.46, 37.67, 1.79, 0.35, 0, 0, -99, 
1974, 8, MN100, 0, 11.37, 19.89, 32.54, 2.14, 0.33, 0, 0, -99, 
1974, 9, MN100, 0, 3.21, 13.04, 26.32, 0.78, 0.45, 0, 0, -99, 
1974, 10, MN100, 0, 5.82, 10.47, 22.77, 1.22, 0.39, 0, 0, -99, 
1974, 11, MN100, 0, 5.79, 4.12, 12.47, 0.39, 0.52, 0, 0, -99, 
1974, 12, MN100, 0, 3.01, -2.12, 7.85, 0.32, 0.54, 0, 0, -99, 
1975, 1, MN100, 0, 8.38, -9.5, 3.01, 0.71, 0.4, 0, 0, -99, 
1975, 2, MN100, 0, 2.24, -8.19, 5.14, 0.29, 0.74, 0, 0, -99, 
1975, 3, MN100, 0, 5.13, -4.67, 9.17, 0.33, 0.44, 0, 0, -99, 
1975, 4, MN100, 0, 5.71, 5.38, 16.44, 0.53, 0.24, 0, 0, -99, 
1975, 5, MN100, 0, 6.31, 14.92, 30.91, 0.41, 0.33, 0, 0, -99, 
1975, 6, MN100, 0, 14.51, 19.43, 32.37, 0.71, 0.3, 0, 0, -99, 
1975, 7, MN100, 0, 10.6, 23.99, 37.78, 1.12, 0.29, 0, 0, -99, 
1975, 8, MN100, 0, 7.89, 20.4, 34.07, 0.92, 0.38, 0, 0, -99, 
1975, 9, MN100, 0, 8.9, 14.76, 27.03, 0.6, 0.39, 0, 0, -99, 
1975, 10, MN100, 0, 4.88, 11.53, 24.19, 0.61, 0.43, 0, 0, -99, 
1975, 11, MN100, 0, 5.91, 2.85, 14.77, 0.85, 0.43, 0, 0, -99, 
1975, 12, MN100, 0, 2.5, -7.68, 3.71, 0.23, 0.55, 0, 0, -99, 
1976, 1, MN100, 0, 3.26, -12.23, 1.04, 0.28, 0.5, 0, 0, -99, 
1976, 2, MN100, 0, 2, -3.47, 10.18, 0.15, 0.55, 0, 0, -99, 
1976, 3, MN100, 0, 5.62, -2.06, 11.13, 0.65, 0.57, 0, 0, -99, 
1976, 4, MN100, 0, 2.56, 8.96, 24.96, 0.28, 0.38, 0, 0, -99, 
1976, 5, MN100, 0, 2.2, 11.86, 29.92, 0.33, 0.45, 0, 0, -99, 
1976, 6, MN100, 0, 18.72, 19.81, 35.66, 2, 0.36, 0, 0, -99, 
1976, 7, MN100, 0, 8.04, 21.03, 37.26, 1.2, 0.44, 0, 0, -99, 
1976, 8, MN100, 0, 4.18, 20.25, 37.02, 0.7, 0.43, 0, 0, -99, 
1976, 9, MN100, 0, 2.95, 13.93, 31.41, 0.19, 0.61, 0, 0, -99, 
1976, 10, MN100, 0, 2.56, 5.83, 19.49, 0.46, 0.43, 0, 0, -99, 
1976, 11, MN100, 0, 1.45, -1.94, 9.31, 0.11, 0.38, 0, 0, -99, 
1976, 12, MN100, 0, 2.45, -13.19, 0.26, 0.29, 0.41, 0, 0, -99, 
1977, 1, MN100, 0, 2.4, -15.82, -3.22, 0.39, 0.43, 0, 0, -99, 
1977, 2, MN100, 0, 2.44, -5.41, 7.12, 0.68, 0.39, 0, 0, -99, 
1977, 3, MN100, 0, 5.48, 4.02, 15.84, 1.44, 0.3, 0, 0, -99, 
1977, 4, MN100, 0, 4.45, 9.78, 25.41, 0.37, 0.36, 0, 0, -99, 
1977, 5, MN100, 0, 10.91, 17.69, 34.43, 1.05, 0.62, 0, 0, -99, 
1977, 6, MN100, 0, 11.53, 19.41, 33.82, 0.98, 0.57, 0, 0, -99, 
1977, 7, MN100, 0, 9.63, 22.48, 36.73, 1.08, 0.63, 0, 0, -99, 
1977, 8, MN100, 0, 14.75, 17.97, 31.51, 3.14, 0.42, 0, 0, -99, 
1977, 9, MN100, 0, 14.85, 16.73, 27.37, 1.48, 0.51, 0, 0, -99, 
1977, 10, MN100, 0, 6.54, 10.51, 22.84, 0.68, 0.36, 0, 0, -99, 
1977, 11, MN100, 0, 8.83, 1.85, 11.71, 0.88, 0.54, 0, 0, -99, 
1977, 12, MN100, 0, 4.01, -7.16, 1.81, 0.26, 0.84, 0, 0, -99, 
1978, 1, MN100, 0, 2.25, -12.85, -0.6, 0.2, 0.57, 0, 0, -99, 
1978, 2, MN100, 0, 2.08, -11.39, 3.6, 0.24, 0.47, 0, 0, -99, 
1978, 3, MN100, 0, 2.52, -2.59, 12.88, 0.22, 0.58, 0, 0, -99, 
1978, 4, MN100, 0, 4.91, 7.18, 20.66, 0.76, 0.38, 0, 0, -99, 
1978, 5, MN100, 0, 9.98, 14.93, 31.21, 1.11, 0.44, 0, 0, -99, 
1978, 6, MN100, 0, 8.51, 18.36, 33.52, 1.41, 0.35, 0, 0, -99, 
1978, 7, MN100, 0, 17.98, 21.83, 34.5, 1.65, 0.33, 0, 0, -99, 
1978, 8, MN100, 0, 16.5, 21.17, 34.42, 2.76, 0.51, 0, 0, -99, 
1978, 9, MN100, 0, 8.48, 18.41, 30.54, 1.81, 0.43, 0, 0, -99, 
1978, 10, MN100, 0, 2.5, 10.54, 23.07, 0.56, 0.49, 0, 0, -99, 
1978, 11, MN100, 0, 4.06, -0.32, 11.47, 0.44, 0.65, 0, 0, -99, 
1978, 12, MN100, 0, 3.13, -11.34, 2.27, 0.34, 0.74, 0, 0, -99, 
1979, 1, MN100, 0, 2.45, -16.68, -3.03, 0.3, 0.61, 0, 0, -99, 
1979, 2, MN100, 0, 4.9, -12.71, 1.11, 0.41, 0.67, 0, 0, -99, 
1979, 3, MN100, 0, 8.36, -0.54, 10.61, 0.84, 0.58, 0, 0, -99, 
1979, 4, MN100, 0, 4.72, 5.33, 17.77, 0.91, 0.37, 0, 0, -99, 
1979, 5, MN100, 0, 9.24, 11.53, 24.93, 1.85, 0.46, 0, 0, -99, 
1979, 6, MN100, 0, 11.34, 16.92, 32.82, 1.26, 0.32, 0, 0, -99, 
1979, 7, MN100, 0, 12.86, 21.84, 35.97, 1.66, 0.41, 0, 0, -99, 
1979, 8, MN100, 0, 6.81, 19.45, 32.72, 0.96, 0.47, 0, 0, -99, 
1979, 9, MN100, 0, 6.55, 16.83, 29.69, 1.6, 0.45, 0, 0, -99, 
1979, 10, MN100, 0, 9.01, 9.17, 20.12, 1.56, 0.58, 0, 0, -99, 
1979, 11, MN100, 0, 3.09, 2.16, 11.02, 0.38, 0.37, 0, 0, -99, 
1979, 12, MN100, 0, 1.6, -2.76, 8.27, 0.16, 0.56, 0, 0, -99, 
1980, 1, MN100, 0, 4.03, -10.53, 2.11, 0.25, 0.72, 0, 0, -99, 
1980, 2, MN100, 0, 2.28, -8.77, 4.12, 0.23, 0.64, 0, 0, -99, 
1980, 3, MN100, 0, 3.3, -4.75, 10.74, 0.27, 0.49, 0, 0, -99, 
1980, 4, MN100, 0, 2.52, 8.46, 24.03, 0.43, 0.42, 0, 0, -99, 
1980, 5, MN100, 0, 2.89, 14.68, 32.7, 0.56, 0.28, 0, 0, -99, 
1980, 6, MN100, 0, 10.27, 18.52, 33.63, 1.86, 0.56, 0, 0, -99, 
1980, 7, MN100, 0, 7.74, 22.11, 37.24, 1.4, 0.52, 0, 0, -99, 
1980, 8, MN100, 0, 14.91, 21.6, 33.93, 1.38, 0.37, 0, 0, -99, 
1980, 9, MN100, 0, 10.58, 15.45, 27.55, 1.25, 0.35, 0, 0, -99, 
1980, 10, MN100, 0, 4.3, 8.19, 19.01, 0.66, 0.52, 0, 0, -99, 
1980, 11, MN100, 0, 3.22, 3.31, 13.06, 0.19, 0.43, 0, 0, -99, 
1980, 12, MN100, 0, 2.53, -8.33, 3.18, 0.21, 0.52, 0, 0, -99, 
1981, 1, MN100, 0, 1.69, -9.35, 4.84, 0.17, 0.56, 0, 0, -99, 
1981, 2, MN100, 0, 3.79, -5.03, 7.39, 0.72, 0.54, 0, 0, -99, 
1981, 3, MN100, 0, 2.99, 1.7, 15.57, 0.53, 0.51, 0, 0, -99, 
1981, 4, MN100, 0, 11.59, 8.3, 21.53, 2.15, 0.42, 0, 0, -99, 
1981, 5, MN100, 0, 4.2, 12.39, 28.87, 0.47, 0.42, 0, 0, -99, 
1981, 6, MN100, 0, 16.08, 18.77, 32.07, 0.6, 0.32, 0, 0, -99, 
1981, 7, MN100, 0, 8.48, 21.39, 35.59, 0.97, 0.34, 0, 0, -99, 
1981, 8, MN100, 0, 9.28, 21.51, 34.66, 1.77, 0.41, 0, 0, -99, 
1981, 9, MN100, 0, 7.54, 14.95, 28.37, 0.62, 0.52, 0, 0, -99, 
1981, 10, MN100, 0, 12.83, 9.61, 20.04, 1.11, 0.35, 0, 0, -99, 
1981, 11, MN100, 0, 2.4, 6.02, 16.18, 0.31, 0.35, 0, 0, -99, 
1981, 12, MN100, 0, 3.11, -5.55, 4.04, 0.12, 0.47, 0, 0, -99, 
1982, 1, MN100, 0, 4.17, -18.86, -3.74, 0.53, 0.49, 0, 0, -99, 
1982, 2, MN100, 0, 1.85, -9.58, 3.98, 0.1, 0.69, 0, 0, -99, 
1982, 3, MN100, 0, 4.58, -2.3, 10.17, 0.52, 0.46, 0, 0, -99, 
1982, 4, MN100, 0, 4.9, 5.25, 19.33, 0.78, 0.29, 0, 0, -99, 
1982, 5, MN100, 0, 12.5, 15.68, 29.82, 0.45, 0.22, 0, 0, -99, 
1982, 6, MN100, 0, 7.91, 15.74, 30.4, 0.34, 0.47, 0, 0, -99, 
1982, 7, MN100, 0, 16.91, 22.14, 35.73, 2.21, 0.45, 0, 0, -99, 
1982, 8, MN100, 0, 7.93, 19.77, 33.33, 0.96, 0.6, 0, 0, -99, 
1982, 9, MN100, 0, 11.2, 16.51, 28.5, 1.88, 0.34, 0, 0, -99, 
1982, 10, MN100, 0, 12.4, 12.15, 22.12, 0.79, 0.31, 0, 0, -99, 
1982, 11, MN100, 0, 6.57, 0.4, 10.41, 1.23, 0.36, 0, 0, -99, 
1982, 12, MN100, 0, 3.01, -2.14, 7.03, 0.7, 0.46, 0, 0, -99, 
